,Unnamed: 0,Source,Target,Weight
236451,236451,25-1061.00,25-1062.00,0.00533883384477
236453,236453,25-1061.00,25-1064.00,0.00573756903907
236454,236454,25-1061.00,25-1065.00,0.00342677066548
236455,236455,25-1061.00,25-1066.00,0.0037579435961
236456,236456,25-1061.00,25-1067.00,0.00452986545165
236457,236457,25-1061.00,25-1071.00,0.00556012202616
236459,236459,25-1061.00,25-1081.00,0.00713556827095
236461,236461,25-1061.00,25-1111.00,0.00683995639226
236463,236463,25-1061.00,25-1113.00,0.00633118716769
236468,236468,25-1061.00,25-1125.00,0.00596249052538
237111,237111,25-1062.00,25-1063.00,0.00712344053108
237112,237112,25-1062.00,25-1064.00,0.00287565527386
237113,237113,25-1062.00,25-1065.00,0.00379077361224
237114,237114,25-1062.00,25-1066.00,0.00259032454039
237115,237115,25-1062.00,25-1067.00,0.00533065732997
237116,237116,25-1062.00,25-1071.00,0.00522289653357
237119,237119,25-1062.00,25-1082.00,0.00389549801835
237122,237122,25-1062.00,25-1113.00,0.00298001785512
237124,237124,25-1062.00,25-1122.00,0.00458949699606
237126,237126,25-1062.00,25-1124.00,0.00498729024485
237128,237128,25-1062.00,25-1126.00,0.00391360999336
237130,237130,25-1062.00,25-1192.00,0.005229530404
237131,237131,25-1062.00,25-1193.00,0.00583200815728
237770,237770,25-1063.00,25-1064.00,0.00370852472852
237772,237772,25-1063.00,25-1066.00,0.00564244987771
237777,237777,25-1063.00,25-1082.00,0.00548800374668
237780,237780,25-1063.00,25-1113.00,0.00518735363024
237782,237782,25-1063.00,25-1122.00,0.00662105714576
237788,237788,25-1063.00,25-1192.00,0.00560120002251
238428,238428,25-1064.00,25-1065.00,0.00673096416768
238429,238429,25-1064.00,25-1066.00,0.0017158428191
238431,238431,25-1064.00,25-1071.00,0.00487485299876
238434,238434,25-1064.00,25-1082.00,0.00517221689858
238437,238437,25-1064.00,25-1113.00,0.00348819947917
238439,238439,25-1064.00,25-1122.00,0.00652656085054
238445,238445,25-1064.00,25-1192.00,0.00553473346551
239085,239085,25-1065.00,25-1066.00,0.00527348353654
239086,239086,25-1065.00,25-1067.00,0.00228628596568
239087,239087,25-1065.00,25-1071.00,0.00649441021993
239089,239089,25-1065.00,25-1081.00,0.00435434762338
239091,239091,25-1065.00,25-1111.00,0.00399457365007
239093,239093,25-1065.00,25-1113.00,0.00474011470424
239098,239098,25-1065.00,25-1125.00,0.00381583615505
239099,239099,25-1065.00,25-1126.00,0.00690378394296
239102,239102,25-1065.00,25-1193.00,0.00699566952482
239741,239741,25-1066.00,25-1067.00,0.00675300360251
239742,239742,25-1066.00,25-1071.00,0.00498134371407
239743,239743,25-1066.00,25-1072.00,0.00717329609649
239745,239745,25-1066.00,25-1082.00,0.00531049358704
239748,239748,25-1066.00,25-1113.00,0.00321159214641
239750,239750,25-1066.00,25-1122.00,0.00665389597446
239754,239754,25-1066.00,25-1126.00,0.00641838198834
239756,239756,25-1066.00,25-1192.00,0.00602292280181
239757,239757,25-1066.00,25-1193.00,0.00704531717007
239839,239839,25-1066.00,29-1066.00,0.00658658759811
240396,240396,25-1067.00,25-1071.00,0.00563869844445
240398,240398,25-1067.00,25-1081.00,0.00355471387007
240400,240400,25-1067.00,25-1111.00,0.00386614039072
240402,240402,25-1067.00,25-1113.00,0.00459597068706
240403,240403,25-1067.00,25-1121.00,0.00527070722961
240405,240405,25-1067.00,25-1123.00,0.00637199288375
240407,240407,25-1067.00,25-1125.00,0.00289169624693
240411,240411,25-1067.00,25-1193.00,0.0064054284287
241050,241050,25-1071.00,25-1072.00,0.00641157828032
241052,241052,25-1071.00,25-1082.00,0.00663821978893
241055,241055,25-1071.00,25-1113.00,0.00388218194524
241063,241063,25-1071.00,25-1192.00,0.00507384255214
241064,241064,25-1071.00,25-1193.00,0.00438585108792
241142,241142,25-1071.00,29-1062.00,0.00690081226195
241144,241144,25-1071.00,29-1064.00,0.00667748963762
241148,241148,25-1071.00,29-1069.01,0.00684549618272
241707,241707,25-1072.00,25-1113.00,0.00667908578124
241715,241715,25-1072.00,25-1192.00,0.00459723910276
241716,241716,25-1072.00,25-1193.00,0.00610590523432
241720,241720,25-1072.00,25-2021.00,0.00654227788035
241785,241785,25-1072.00,29-1011.00,0.006094828891
241799,241799,25-1072.00,29-1067.00,0.00694177736547
241801,241801,25-1072.00,29-1069.02,0.00702514922349
241803,241803,25-1072.00,29-1069.04,0.00568601798466
241804,241804,25-1072.00,29-1069.05,0.00582764014257
241805,241805,25-1072.00,29-1069.06,0.00653651404926
241807,241807,25-1072.00,29-1069.08,0.0045415139546
241808,241808,25-1072.00,29-1069.09,0.00677094662559
241810,241810,25-1072.00,29-1069.11,0.00680161250987
241815,241815,25-1072.00,29-1122.00,0.00654244408486
241824,241824,25-1072.00,29-1128.00,0.006405483543
241830,241830,25-1072.00,29-1141.04,0.00673152459638
241832,241832,25-1072.00,29-1161.00,0.00425804305938
241833,241833,25-1072.00,29-1171.00,0.0065915518022
242355,242355,25-1081.00,25-1082.00,0.00605436939307
242356,242356,25-1081.00,25-1111.00,0.00138176452111
242358,242358,25-1081.00,25-1113.00,0.00515248191798
242359,242359,25-1081.00,25-1121.00,0.00246534578861
242360,242360,25-1081.00,25-1122.00,0.00529203317488
242361,242361,25-1081.00,25-1123.00,0.00489533691202
242363,242363,25-1081.00,25-1125.00,0.00243442389336
242364,242364,25-1081.00,25-1126.00,0.0067096543866
242367,242367,25-1081.00,25-1193.00,0.00613991176921
243007,243007,25-1082.00,25-1112.00,0.00693452747213
243008,243008,25-1082.00,25-1113.00,0.00221549459244
243009,243009,25-1082.00,25-1121.00,0.00632393038042
243010,243010,25-1082.00,25-1122.00,0.000745492304291
243012,243012,25-1082.00,25-1124.00,0.00374464908247
243014,243014,25-1082.00,25-1126.00,0.00301255974028
243016,243016,25-1082.00,25-1192.00,0.00396720352459
243017,243017,25-1082.00,25-1193.00,0.00498945867631
243033,243033,25-1082.00,25-4011.00,0.00710037370986
243036,243036,25-1082.00,25-4021.00,0.00639877677009
243656,243656,25-1111.00,25-1112.00,0.00693536564728
243657,243657,25-1111.00,25-1113.00,0.00502641962055
243658,243658,25-1111.00,25-1121.00,0.00349181237246
243659,243659,25-1111.00,25-1122.00,0.00509632126173
243660,243660,25-1111.00,25-1123.00,0.00446277042226
243662,243662,25-1111.00,25-1125.00,0.00157854791206
243663,243663,25-1111.00,25-1126.00,0.00606840533412
243666,243666,25-1111.00,25-1193.00,0.00622355446924
244305,244305,25-1112.00,25-1113.00,0.00622732640252
244307,244307,25-1112.00,25-1122.00,0.00473643723205
244308,244308,25-1112.00,25-1123.00,0.00466728979306
244309,244309,25-1112.00,25-1124.00,0.00397444197233
244310,244310,25-1112.00,25-1125.00,0.00540683519244
244311,244311,25-1112.00,25-1126.00,0.00420418500606
244953,244953,25-1113.00,25-1121.00,0.00541118913525
244954,244954,25-1113.00,25-1122.00,0.00201040913959
244955,244955,25-1113.00,25-1123.00,0.00714580578036
244956,244956,25-1113.00,25-1124.00,0.00405904332068
244957,244957,25-1113.00,25-1125.00,0.00505976661553
244958,244958,25-1113.00,25-1126.00,0.00265423291743
244960,244960,25-1113.00,25-1192.00,0.00388666298036
244961,244961,25-1113.00,25-1193.00,0.00337132686377
244965,244965,25-1113.00,25-2021.00,0.00593576667822
244968,244968,25-1113.00,25-2031.00,0.0071259548731
244972,244972,25-1113.00,25-2054.00,0.00706595957361
245600,245600,25-1121.00,25-1122.00,0.00483247070667
245603,245603,25-1121.00,25-1125.00,0.00519270496761
245607,245607,25-1121.00,25-1193.00,0.00627586257269
246247,246247,25-1122.00,25-1124.00,0.00315259015675
246248,246248,25-1122.00,25-1125.00,0.00663289215359
246249,246249,25-1122.00,25-1126.00,0.00212437725295
246251,246251,25-1122.00,25-1192.00,0.00434426753733
246252,246252,25-1122.00,25-1193.00,0.00436903455233
246263,246263,25-1122.00,25-2054.00,0.00689781051887
246271,246271,25-1122.00,25-4021.00,0.00652869341554
246891,246891,25-1123.00,25-1124.00,0.00630888179012
246892,246892,25-1123.00,25-1125.00,0.00328367816664
246893,246893,25-1123.00,25-1126.00,0.0053305471369
247535,247535,25-1124.00,25-1125.00,0.00666267634973
247536,247536,25-1124.00,25-1126.00,0.00161916375382
247538,247538,25-1124.00,25-1192.00,0.00530578710037
247539,247539,25-1124.00,25-1193.00,0.00701733782606
248178,248178,25-1125.00,25-1126.00,0.00535611331468
248181,248181,25-1125.00,25-1193.00,0.00528605155706
248821,248821,25-1126.00,25-1192.00,0.00494479001835
248822,248822,25-1126.00,25-1193.00,0.00490270065439
248826,248826,25-1126.00,25-2021.00,0.00708952467962
250101,250101,25-1192.00,25-1193.00,0.00332750573737
250105,250105,25-1192.00,25-2021.00,0.00568245380634
250112,250112,25-1192.00,25-2054.00,0.00712584320909
250743,250743,25-1193.00,25-2021.00,0.00694519791239
251382,251382,25-1194.00,25-2023.00,0.00427135405107
251606,251606,25-1194.00,39-2011.00,0.00648523142085
252015,252015,25-2011.00,25-2012.00,0.00664869604412
252016,252016,25-2011.00,25-2021.00,0.00459300533083
252019,252019,25-2011.00,25-2031.00,0.00594484852942
252023,252023,25-2011.00,25-2054.00,0.00530981497883
252651,252651,25-2012.00,25-2021.00,0.00711744969772
252652,252652,25-2012.00,25-2022.00,0.00228095429847
252655,252655,25-2012.00,25-2032.00,0.00662652904552
252657,252657,25-2012.00,25-2053.00,0.00693697060598
252659,252659,25-2012.00,25-2059.01,0.00477071477634
252899,252899,25-2012.00,39-9011.00,0.00539031555703
253288,253288,25-2021.00,25-2031.00,0.0028732215189
253292,253292,25-2021.00,25-2054.00,0.00306985907889
253326,253326,25-2021.00,27-2023.00,0.00712616187533
253926,253926,25-2022.00,25-2059.01,0.00667997485753
253937,253937,25-2022.00,25-9031.00,0.00688759850869
254166,254166,25-2022.00,39-9011.00,0.00639891180763
254560,254560,25-2023.00,25-3021.00,0.00687591730349
255188,255188,25-2031.00,25-2054.00,0.0029382481518
255819,255819,25-2032.00,25-2059.01,0.00670262489702
255962,255962,25-2032.00,31-1011.00,0.00660355928739
255965,255965,25-2032.00,31-2011.00,0.0050320657812
256016,256016,25-2032.00,35-3011.00,0.00654434217689
256037,256037,25-2032.00,39-2011.00,0.00685480135802
256446,256446,25-2052.00,25-2053.00,0.00454408628607
256449,256449,25-2052.00,25-3011.00,0.0054124665359
256451,256451,25-2052.00,25-3099.02,0.00410614332866
257077,257077,25-2053.00,25-3011.00,0.00223656978445
257079,257079,25-2053.00,25-3099.02,0.00432606362386
257110,257110,25-2053.00,27-2031.00,0.00634432004159
257703,257703,25-2054.00,25-2059.01,0.00604496310841
258331,258331,25-2059.01,25-3021.00,0.00645036665053
258340,258340,25-2059.01,25-9031.00,0.00634370512008
258342,258342,25-2059.01,25-9041.00,0.00674785100179
258422,258422,25-2059.01,29-1125.02,0.00394272825007
258453,258453,25-2059.01,29-2053.00,0.00582925054453
258547,258547,25-2059.01,39-2011.00,0.00650283624501
258957,258957,25-3011.00,25-3099.02,0.00342483628264
259591,259591,25-3021.00,25-9041.00,0.00342859673147
259669,259669,25-3021.00,29-1125.00,0.00691077123865
259702,259702,25-3021.00,29-2053.00,0.0056160612702
259725,259725,25-3021.00,31-2012.00,0.00504290875758
259726,259726,25-3021.00,31-2021.00,0.00708240116005
259796,259796,25-3021.00,39-2011.00,0.00656981429599
260830,260830,25-4011.00,25-4021.00,0.00532947582759
261470,261470,25-4012.00,27-2012.01,0.00575702081037
262201,262201,25-4013.00,29-2099.07,0.00688447784476
262210,262210,25-4013.00,31-2011.00,0.00576155715167
262727,262727,25-4021.00,27-3031.00,0.00668569029417
264307,264307,25-9011.00,47-3016.00,0.00642079644395
264384,264384,25-9011.00,51-2011.00,0.00630123614432
264428,264428,25-9011.00,51-5113.00,0.00717446386876
265176,265176,25-9031.00,27-2012.02,0.00700482881593
265419,265419,25-9031.00,43-1011.00,0.0048289695817
265454,265454,25-9031.00,43-5032.00,0.00575527418563
266500,266500,25-9041.00,29-2053.00,0.00618220781313
266523,266523,25-9041.00,31-2012.00,0.00431491417975
266611,266611,25-9041.00,39-5094.00,0.00693454122949
270303,270303,27-1022.00,43-1011.00,0.00708683190475
272094,272094,27-1025.00,41-1011.00,0.0068492493854
272507,272507,27-1026.00,27-4032.00,0.00546270153018
272712,272712,27-1026.00,41-4011.07,0.00601686382816
272742,272742,27-1026.00,43-4071.00,0.0052856908353
272755,272755,27-1026.00,43-5031.00,0.00663514890679
272763,272763,27-1026.00,43-5081.01,0.00599681077139
273285,273285,27-1027.00,39-5091.00,0.00630270046243
274282,274282,27-2012.01,27-2012.03,0.00700629708741
274501,274501,27-2012.01,41-1012.00,0.00510473052864
275069,275069,27-2012.02,39-1021.00,0.00658014700143
275612,275612,27-2012.03,33-1012.00,0.00514462829895
276208,276208,27-2012.04,33-1011.00,0.00647289753429
276851,276851,27-2012.05,37-1012.00,0.00531743483966
277218,277218,27-2012.05,53-1011.00,0.00561277995307
277278,277278,27-2021.00,27-2042.02,0.00549521593334
283765,283765,27-3021.00,27-3043.04,0.00499370977933
283900,283900,27-3021.00,33-9021.00,0.00674676554956
283972,283972,27-3021.00,41-3021.00,0.00666895415259
284016,284016,27-3021.00,43-4161.00,0.00635073611354
286805,286805,27-3043.04,33-9021.00,0.0071138430062
286877,286877,27-3043.04,41-3021.00,0.00707838382568
286921,286921,27-3043.04,43-4161.00,0.0060475749677
288407,288407,27-4011.00,27-4014.00,0.00582702288687
288822,288822,27-4011.00,51-2022.00,0.0061193431187
288864,288864,27-4011.00,51-5113.00,0.0060846878783
289082,289082,27-4012.00,31-9093.00,0.00682740852731
289344,289344,27-4012.00,49-2022.00,0.00634335855914
289352,289352,27-4012.00,49-2098.00,0.00710705316045
289378,289378,27-4012.00,49-9052.00,0.00587056779533
289393,289393,27-4012.00,49-9099.01,0.00629806011712
289395,289395,27-4012.00,51-2011.00,0.00634750073473
289397,289397,27-4012.00,51-2022.00,0.00463924056888
289399,289399,27-4012.00,51-2031.00,0.00672684306724
289411,289411,27-4012.00,51-4011.00,0.00700548848306
289413,289413,27-4012.00,51-4021.00,0.00444718124454
289415,289415,27-4012.00,51-4023.00,0.00708179133763
289420,289420,27-4012.00,51-4035.00,0.00420565530976
289421,289421,27-4012.00,51-4041.00,0.00617238783759
289430,289430,27-4012.00,51-4121.06,0.00671849806789
289439,289439,27-4012.00,51-5113.00,0.00654363431745
289462,289462,27-4012.00,51-8013.00,0.00666815954809
289470,289470,27-4012.00,51-9012.00,0.00605154076998
289489,289489,27-4012.00,51-9141.00,0.00674233471531
289551,289551,27-4012.00,53-7072.00,0.00700386644697
290382,290382,27-4014.00,43-5041.00,0.00714119549011
290586,290586,27-4014.00,51-5113.00,0.00666653900031
290709,290709,27-4021.00,29-1024.00,0.00637775766078
291597,291597,27-4031.00,47-2161.00,0.0069806352845
291598,291598,27-4031.00,47-2171.00,0.00480223361056
291599,291599,27-4031.00,47-2181.00,0.00711456708086
291771,291771,27-4031.00,51-9071.07,0.00697574083916
291785,291785,27-4031.00,51-9195.03,0.00462594101712
292421,292421,29-1011.00,29-1041.00,0.00465410445613
292425,292425,29-1011.00,29-1063.00,0.00557077281347
292426,292426,29-1011.00,29-1064.00,0.00562647572224
292429,292429,29-1011.00,29-1067.00,0.00556783520812
292431,292431,29-1011.00,29-1069.02,0.00384789155193
292432,292432,29-1011.00,29-1069.03,0.00463492798449
292433,292433,29-1011.00,29-1069.04,0.00456988249957
292434,292434,29-1011.00,29-1069.05,0.00538639290201
292435,292435,29-1011.00,29-1069.06,0.00431435912354
292437,292437,29-1011.00,29-1069.08,0.0032887947689
292438,292438,29-1011.00,29-1069.09,0.00501488923415
292440,292440,29-1011.00,29-1069.11,0.00576808775639
292442,292442,29-1011.00,29-1071.00,0.00460251591825
292444,292444,29-1011.00,29-1081.00,0.00670916551332
292447,292447,29-1011.00,29-1123.00,0.00549527830613
292449,292449,29-1011.00,29-1125.00,0.00655421360672
292454,292454,29-1011.00,29-1128.00,0.00552716681975
292455,292455,29-1011.00,29-1131.00,0.00609025232941
292462,292462,29-1011.00,29-1161.00,0.00441578355095
292463,292463,29-1011.00,29-1171.00,0.00475844025461
292465,292465,29-1011.00,29-1199.01,0.00558463496664
292466,292466,29-1011.00,29-1199.04,0.00396686539872
292531,292531,29-1011.00,33-3021.03,0.00701614748895
293012,293012,29-1021.00,29-1081.00,0.00553562670289
293554,293554,29-1022.00,29-1024.00,0.0069066886595
293587,293587,29-1022.00,29-1126.00,0.00696736412918
293596,293596,29-1022.00,29-1151.00,0.00553631565622
293599,293599,29-1022.00,29-1181.00,0.00575624222206
293625,293625,29-1022.00,29-2091.00,0.00643955419714
293669,293669,29-1022.00,33-3031.00,0.00625978761956
294098,294098,29-1022.00,53-6041.00,0.00715070333008
294130,294130,29-1023.00,29-1067.00,0.0043901217649
294145,294145,29-1023.00,29-1081.00,0.0038613567923
294148,294148,29-1023.00,29-1123.00,0.00435494557316
294156,294156,29-1023.00,29-1131.00,0.00460430567738
294158,294158,29-1023.00,29-1141.01,0.00599087074489
294161,294161,29-1023.00,29-1141.04,0.0059271367148
294164,294164,29-1023.00,29-1171.00,0.00426069324686
294199,294199,29-1023.00,29-9091.00,0.00692191752277
294730,294730,29-1024.00,29-1181.00,0.00581190448185
294756,294756,29-1024.00,29-2091.00,0.00589436801148
294851,294851,29-1024.00,39-4011.00,0.00608336065979
295252,295252,29-1031.00,29-1051.00,0.0060800589929
295822,295822,29-1041.00,29-1067.00,0.00452420638676
295824,295824,29-1041.00,29-1069.02,0.00531946734853
295827,295827,29-1041.00,29-1069.05,0.00454556302994
295828,295828,29-1041.00,29-1069.06,0.00351958717954
295829,295829,29-1041.00,29-1069.07,0.00698292929671
295830,295830,29-1041.00,29-1069.08,0.00398376011553
295833,295833,29-1041.00,29-1069.11,0.00710399123497
295837,295837,29-1041.00,29-1081.00,0.00296235799131
295847,295847,29-1041.00,29-1128.00,0.00480255126699
295848,295848,29-1041.00,29-1131.00,0.00469721789312
295849,295849,29-1041.00,29-1141.00,0.0063163279017
295850,295850,29-1041.00,29-1141.01,0.0066467213501
295856,295856,29-1041.00,29-1171.00,0.00652700077753
296386,296386,29-1051.00,29-1069.02,0.00642170327171
296388,296388,29-1051.00,29-1069.04,0.00601344419319
296392,296392,29-1051.00,29-1069.08,0.00710651763502
296397,296397,29-1051.00,29-1071.00,0.00687716101109
296945,296945,29-1061.00,29-1067.00,0.00652534783006
296950,296950,29-1061.00,29-1069.05,0.00645285007039
296951,296951,29-1061.00,29-1069.06,0.00631676796824
296955,296955,29-1061.00,29-1069.10,0.00699485606182
296971,296971,29-1061.00,29-1131.00,0.00703127162559
297501,297501,29-1062.00,29-1063.00,0.00542434117415
297502,297502,29-1062.00,29-1064.00,0.00301946605559
297503,297503,29-1062.00,29-1065.00,0.0026198604483
297506,297506,29-1062.00,29-1069.01,0.00719870473053
297508,297508,29-1062.00,29-1069.03,0.00717082987567
297509,297509,29-1062.00,29-1069.04,0.00651222993586
297518,297518,29-1062.00,29-1071.00,0.00549727214124
297538,297538,29-1062.00,29-1161.00,0.00694941537949
297539,297539,29-1062.00,29-1171.00,0.00562197495119
298061,298061,29-1063.00,29-1064.00,0.0061392851958
298062,298062,29-1063.00,29-1065.00,0.00404615193615
298064,298064,29-1063.00,29-1067.00,0.00590458980147
298066,298066,29-1063.00,29-1069.02,0.00499280464944
298067,298067,29-1063.00,29-1069.03,0.0064263280791
298068,298068,29-1063.00,29-1069.04,0.00430454882147
298069,298069,29-1063.00,29-1069.05,0.00590052198479
